frame,time_s,nose_x,nose_y,nose_c,l_shoulder_x,l_shoulder_y,l_shoulder_c,r_shoulder_x,r_shoulder_y,r_shoulder_c,l_hip_x,l_hip_y,l_hip_c,r_hip_x,r_hip_y,r_hip_c,l_knee_x,l_knee_y,l_knee_c,r_knee_x,r_knee_y,r_knee_c,l_ankle_x,l_ankle_y,l_ankle_c,r_ankle_x,r_ankle_y,r_ankle_c
59,1.9627529021558874,952.0484619140625,269.302734375,0.9633558392524719,953.4759521484375,351.53411865234375,0.9755638241767883,828.424072265625,350.0132751464844,0.9961580634117126,918.2294921875,557.4144897460938,0.995394229888916,823.8532104492188,559.3568115234375,0.9979077577590942,949.0475463867188,722.331298828125,0.9906435608863831,792.835205078125,728.6715698242188,0.9956860542297363,966.1561889648438,889.374755859375,0.9657683372497559,756.18212890625,895.1864013671875,0.9788450598716736
60,1.9960199004975125,956.6526489257812,269.90802001953125,0.9678701758384705,954.2904663085938,354.0248107910156,0.9720327854156494,829.1266479492188,350.7774353027344,0.9962778687477112,915.3920288085938,556.70068359375,0.993778645992279,821.1574096679688,557.2670288085938,0.9973952770233154,950.1346435546875,723.0101318359375,0.9875049591064453,794.5810546875,724.95849609375,0.9946750402450562,963.36328125,891.912841796875,0.9563417434692383,755.4845581054688,891.9041748046875,0.9742662906646729
61,2.0292868988391377,956.05078125,268.0362854003906,0.9669017791748047,952.7254028320312,351.4871520996094,0.9740750789642334,828.8512573242188,351.3386535644531,0.9961645603179932,917.007568359375,551.5726928710938,0.9944818019866943,823.234375,553.6497192382812,0.9975602626800537,949.2931518554688,718.6216430664062,0.9891590476036072,795.3660888671875,723.157470703125,0.9951000809669495,966.77490234375,890.2088012695312,0.9612951874732971,759.715087890625,891.9754638671875,0.9763216376304626
62,2.062553897180763,950.8568115234375,273.8724060058594,0.963110625743866,951.3843383789062,349.7895812988281,0.9725032448768616,827.6515502929688,349.50384521484375,0.9955679774284363,920.0164184570312,551.6687622070312,0.9941366910934448,826.7066040039062,553.8153076171875,0.9973077774047852,948.0678100585938,718.141357421875,0.9885280132293701,795.3297729492188,723.4647216796875,0.9946146607398987,966.79638671875,890.282470703125,0.9591171145439148,760.9942016601562,893.4166259765625,0.9744046926498413
63,2.095820895522388,954.7981567382812,268.7310791015625,0.9563095569610596,950.9678344726562,349.0990905761719,0.9726458191871643,825.9342041015625,348.2128601074219,0.9961109757423401,917.9059448242188,552.0405883789062,0.9953314661979675,824.1004028320312,554.2974853515625,0.9979783892631531,950.31591796875,721.0034790039062,0.9904881715774536,797.5792846679688,726.8162841796875,0.9958099126815796,965.8037109375,891.14013671875,0.9643523693084717,760.7927856445312,895.5650024414062,0.9785372018814087
64,2.129087893864013,945.2847900390625,268.1166687011719,0.9542199969291687,950.3002319335938,346.56719970703125,0.9746325612068176,827.039794921875,348.1570129394531,0.9958683252334595,921.6588134765625,552.6403198242188,0.9958458542823792,829.3602905273438,555.125732421875,0.9980954527854919,949.7303466796875,723.4014282226562,0.9916472434997559,796.9757690429688,728.28076171875,0.9961326122283936,965.5617065429688,889.87158203125,0.9691205024719238,759.7985229492188,892.7274780273438,0.9809685349464417
65,2.1623548922056384,948.799072265625,269.5384216308594,0.9635018110275269,952.9058227539062,342.4071350097656,0.975943922996521,826.877197265625,343.1085205078125,0.9959760308265686,918.14013671875,545.0889892578125,0.995341420173645,823.869384765625,546.9664306640625,0.9978244304656982,948.2120361328125,720.0275268554688,0.9903451800346375,793.5535278320312,724.18798828125,0.9954322576522827,964.7501220703125,886.3191528320312,0.9641127586364746,756.9640502929688,888.7315673828125,0.9774741530418396
66,2.1956218905472635,940.6629638671875,267.5189208984375,0.9644054770469666,954.7789306640625,343.10064697265625,0.9799724221229553,829.8740844726562,340.9478759765625,0.9957962036132812,918.3956909179688,545.4694213867188,0.9965872764587402,826.1845092773438,546.6969604492188,0.9983372688293457,949.9459228515625,713.0303344726562,0.992584228515625,795.0770874023438,718.4300537109375,0.9963964819908142,964.51904296875,880.4161376953125,0.9724297523498535,759.3627319335938,886.0584106445312,0.9822984933853149
67,2.228888888888889,946.4067993164062,263.1557922363281,0.9750720262527466,953.0249633789062,343.6766052246094,0.9778905510902405,825.3766479492188,341.7090759277344,0.996749758720398,919.8822021484375,545.0213012695312,0.9948275685310364,824.2754516601562,546.9297485351562,0.9977389574050903,950.7416381835938,715.8609619140625,0.989568293094635,796.309814453125,721.319091796875,0.9953892230987549,966.8215942382812,883.5492553710938,0.9622815847396851,763.0263671875,889.7039794921875,0.9773603677749634
68,2.2621558872305143,931.8069458007812,272.5219421386719,0.9706115126609802,952.66552734375,345.74908447265625,0.9815856218338013,824.761474609375,344.1722717285156,0.9954137206077576,917.8013916015625,546.430908203125,0.9956206679344177,822.1997680664062,548.2633666992188,0.9975334405899048,951.8956298828125,711.4202880859375,0.9912580847740173,794.602294921875,718.3027954101562,0.9951267242431641,966.1102294921875,881.8677978515625,0.9677008986473083,760.4219970703125,892.1371459960938,0.9776886701583862
69,2.2954228855721395,935.3875732421875,274.7633361816406,0.9710792899131775,950.8748168945312,349.28936767578125,0.9794290661811829,822.2584228515625,347.0436706542969,0.9957152009010315,918.9139404296875,552.215087890625,0.995357096195221,822.5310668945312,554.1016845703125,0.9976092576980591,953.5812377929688,714.3267211914062,0.9908891320228577,794.5581665039062,721.5386962890625,0.9953395128250122,967.5035400390625,881.319091796875,0.9675685167312622,759.2875366210938,891.9880981445312,0.9787150621414185
70,2.3286898839137646,937.8934936523438,273.0110778808594,0.9768320918083191,954.2100830078125,351.40301513671875,0.9809470772743225,823.2653198242188,351.4221496582031,0.9966431856155396,921.7588500976562,559.2478637695312,0.995233952999115,823.193359375,561.5782470703125,0.9977360963821411,957.460205078125,714.6314086914062,0.9898215532302856,793.4165649414062,719.5777587890625,0.995159924030304,975.0029296875,886.842041015625,0.9624951481819153,758.19287109375,892.102294921875,0.9764885902404785
71,2.36195688225539,934.4456787109375,274.5091552734375,0.9782264828681946,956.1978149414062,353.42413330078125,0.9777868986129761,824.560791015625,353.4379577636719,0.996245801448822,921.4705810546875,554.0606689453125,0.9940428137779236,822.4163818359375,555.8237915039062,0.997249186038971,956.5620727539062,710.114990234375,0.9889524579048157,792.8926391601562,713.6243286132812,0.9949021339416504,973.2111206054688,887.865234375,0.9633830785751343,759.479736328125,891.701171875,0.9776270389556885
72,2.395223880597015,946.904296875,291.7572326660156,0.9539169073104858,953.5074462890625,354.8954772949219,0.9630964994430542,831.0035400390625,356.9689025878906,0.9952300786972046,922.9141845703125,548.9566650390625,0.9939622282981873,830.0152587890625,551.8128051757812,0.9975536465644836,952.5010986328125,710.9856567382812,0.9901612997055054,795.2695922851562,717.25927734375,0.9959803819656372,970.6541748046875,885.072509765625,0.969610333442688,759.759765625,890.9155883789062,0.9827874898910522
73,2.42849087893864,949.563720703125,289.55694580078125,0.9410947561264038,948.1026000976562,363.3437805175781,0.9642939567565918,830.1671142578125,363.7066955566406,0.9947785139083862,909.8615112304688,556.1517333984375,0.9944524168968201,819.0208740234375,559.2618408203125,0.9975827932357788,949.1467895507812,712.6441040039062,0.9895753860473633,791.5642700195312,722.354736328125,0.9954268932342529,973.1177368164062,880.1497192382812,0.9650031328201294,756.5831298828125,892.7805786132812,0.9789794683456421
74,2.4617578772802653,941.921630859375,301.0924987792969,0.9553713798522949,949.966796875,374.6058654785156,0.9619545340538025,828.2611694335938,377.2494812011719,0.9960243701934814,912.9208984375,562.311279296875,0.9941966533660889,818.4854736328125,566.04345703125,0.9978864789009094,958.962890625,702.08349609375,0.9904140830039978,794.0208129882812,710.50341796875,0.9965268969535828,978.1826171875,883.371826171875,0.9712119102478027,760.9501342773438,895.9772338867188,0.9848839044570923
75,2.4950248756218905,937.3180541992188,305.8207702636719,0.972952663898468,950.8094482421875,379.04443359375,0.9834758043289185,831.2905883789062,382.95294189453125,0.9981332421302795,902.1572265625,560.7387084960938,0.9980499744415283,808.294189453125,563.9970703125,0.9992555975914001,956.7625732421875,697.257568359375,0.9962956309318542,791.9070434570312,707.5564575195312,0.9986546039581299,964.0636596679688,870.5570678710938,0.9868306517601013,751.47412109375,889.5867919921875,0.9931172132492065
76,2.5282918739635156,948.2091064453125,313.5098876953125,0.8878604769706726,949.9931640625,385.9732666015625,0.9777711629867554,834.8284301757812,387.73406982421875,0.9963750243186951,906.231689453125,549.7457885742188,0.9986435770988464,816.0029296875,552.058837890625,0.9994118213653564,956.3214721679688,692.4622802734375,0.9957998394966125,785.496826171875,699.0205078125,0.9982615113258362,963.572265625,864.8267211914062,0.9812231063842773,739.576904296875,872.7902221679688,0.989072859287262
77,2.5615588723051412,950.3016967773438,314.23699951171875,0.9750202298164368,952.1466064453125,391.7038879394531,0.9749885201454163,832.7664794921875,400.8569030761719,0.9979116320610046,907.27734375,569.462646484375,0.995961606502533,812.3743896484375,575.2674560546875,0.9986717700958252,962.0300903320312,709.071533203125,0.9917028546333313,785.0530395507812,722.6993408203125,0.9972980618476868,980.7590942382812,869.3740234375,0.9725687503814697,743.2305908203125,891.5584716796875,0.9863665699958801
78,2.5948258706467664,931.2279052734375,333.5361328125,0.980798065662384,952.8089599609375,396.4635314941406,0.9891883730888367,836.5814819335938,408.79302978515625,0.9981805086135864,907.789306640625,577.3697509765625,0.9984820485115051,817.1350708007812,585.5307006835938,0.9993382096290588,956.5402221679688,715.3804321289062,0.9961345195770264,788.6473999023438,742.5472412109375,0.9983977675437927,970.078857421875,870.4976806640625,0.9841023087501526,753.3064575195312,915.7044067382812,0.9906948804855347
79,2.6280928689883916,934.6681518554688,337.19122314453125,0.9777856469154358,952.7406005859375,401.7229919433594,0.9882447719573975,837.9263916015625,411.1101379394531,0.9978973865509033,905.470458984375,575.92333984375,0.9983086585998535,815.7838134765625,580.8311157226562,0.9992398023605347,966.193603515625,710.23095703125,0.9960193037986755,804.0319213867188,721.17041015625,0.9983057975769043,969.0731201171875,876.1458129882812,0.9845392107963562,756.55615234375,893.3328247070312,0.9908959269523621
80,2.6613598673300167,939.8968505859375,342.876708984375,0.9743033647537231,953.6842041015625,402.5555725097656,0.9859835505485535,840.0867919921875,417.3189697265625,0.9979680180549622,908.1998901367188,580.6388549804688,0.9982045888900757,819.0015258789062,588.3678588867188,0.9992666840553284,964.494873046875,715.5830078125,0.9955081939697266,798.5881958007812,731.9833374023438,0.9982419013977051,973.6879272460938,875.82958984375,0.9823664426803589,756.1048583984375,900.0762329101562,0.9900866150856018
81,2.694626865671642,941.1511840820312,335.99432373046875,0.9767940044403076,957.1602172851562,402.0203552246094,0.9845889210700989,841.6115112304688,414.6998291015625,0.9981189370155334,913.7131958007812,588.1928100585938,0.9976044297218323,823.47900390625,595.2394409179688,0.9991037249565125,968.0535888671875,720.5758666992188,0.993459939956665,800.2943115234375,734.8008422851562,0.997638463973999,979.6430053710938,876.9459228515625,0.9743441343307495,759.8499755859375,898.7311401367188,0.9862927198410034
82,2.727893864013267,939.4784545898438,338.9934387207031,0.9749907851219177,953.9427490234375,399.3907470703125,0.9867353439331055,840.3186645507812,411.460693359375,0.9977418184280396,905.423095703125,587.1134643554688,0.9980465173721313,816.6070556640625,595.2523193359375,0.999136745929718,966.1197509765625,719.0878295898438,0.9947968125343323,802.099609375,741.1728515625,0.997812032699585,981.0579223632812,873.052978515625,0.9788403511047363,760.585693359375,907.7429809570312,0.9874563813209534
83,2.761160862354892,951.7628784179688,324.39935302734375,0.9726226925849915,954.4993896484375,396.9538879394531,0.9822298288345337,838.5709228515625,410.67437744140625,0.9980560541152954,908.0728149414062,585.8316040039062,0.9976963400840759,817.9717407226562,594.6655883789062,0.9991777539253235,963.2418823242188,722.5046997070312,0.9938943982124329,799.1937255859375,745.450439453125,0.9978880286216736,976.373291015625,872.5543823242188,0.975915789604187,756.1337280273438,905.6130981445312,0.9872764945030212
84,2.7944278606965174,947.035400390625,315.5544738769531,0.9620577692985535,953.117431640625,389.8911437988281,0.9788888096809387,837.3004760742188,404.1651306152344,0.9980849027633667,914.2589721679688,581.496337890625,0.9978997707366943,824.7916259765625,590.156005859375,0.9993221759796143,962.1130981445312,724.768798828125,0.9944584369659424,800.407470703125,746.5610961914062,0.9982619881629944,974.2346801757812,878.1599731445312,0.9775102734565735,759.6002197265625,910.0479125976562,0.9889105558395386
85,2.8276948590381425,939.4194946289062,314.3918151855469,0.96323162317276,954.4132690429688,389.1219177246094,0.9815043807029724,840.1404418945312,395.61962890625,0.9981468915939331,919.3509521484375,577.2169189453125,0.9982351064682007,830.8958129882812,583.4908447265625,0.9994046688079834,966.9984741210938,710.091064453125,0.9956282377243042,803.1775512695312,730.705078125,0.9985839128494263,973.2879638671875,872.58251953125,0.9826462268829346,757.7283325195312,907.0947875976562,0.9913702011108398
86,2.8609618573797677,949.1200561523438,309.77099609375,0.9677303433418274,952.7547607421875,387.6708068847656,0.9714922308921814,835.2980346679688,398.8314514160156,0.9974134564399719,923.3995971679688,564.8128051757812,0.9951051473617554,831.5333862304688,573.046875,0.9983330368995667,968.533447265625,706.2385864257812,0.990517795085907,807.736083984375,727.027587890625,0.9967948794364929,987.9636840820312,874.8389282226562,0.96751469373703,767.7188110351562,903.8170776367188,0.9834684133529663
87,2.8942288557213933,949.6173706054688,310.0276794433594,0.9323837161064148,961.9246215820312,383.77386474609375,0.9747432470321655,832.6030883789062,388.2594909667969,0.9952889680862427,934.1512451171875,578.5277099609375,0.9965446591377258,835.0704345703125,583.4171142578125,0.9985149502754211,968.0511474609375,703.2964477539062,0.9916704893112183,803.764404296875,716.2599487304688,0.9965059757232666,977.8387451171875,883.8404541015625,0.9658574461936951,767.7529296875,897.3403930664062,0.9798172116279602
88,2.9274958540630185,958.4716796875,289.99237060546875,0.9483159780502319,965.8253173828125,373.5130920410156,0.97804194688797,833.8399658203125,379.0901184082031,0.995701253414154,938.3933715820312,566.7350463867188,0.9967795014381409,839.0864868164062,572.9638061523438,0.9985615611076355,962.9714965820312,699.9794311523438,0.9927317500114441,800.3892211914062,715.4368286132812,0.9967623949050903,977.5911254882812,884.837646484375,0.9701462388038635,767.906494140625,896.0010375976562,0.9816297292709351
89,2.9607628524046437,959.3074951171875,288.6882629394531,0.9473437666893005,958.5791015625,372.51727294921875,0.9724041819572449,834.4671630859375,372.9718322753906,0.9974578022956848,939.279052734375,571.9791870117188,0.9971376657485962,846.8516845703125,575.6079711914062,0.9990575909614563,961.478271484375,701.7886962890625,0.9934722185134888,809.1716918945312,711.2774658203125,0.9978067278862,980.249267578125,890.7653198242188,0.973721981048584,770.1808471679688,893.0797119140625,0.9865750670433044
90,2.994029850746269,949.6093139648438,292.2566833496094,0.9503426551818848,956.6478881835938,369.7570495605469,0.9814755916595459,829.9396362304688,371.29302978515625,0.9973915815353394,933.8349609375,577.5228881835938,0.9981006979942322,840.4799194335938,581.2677612304688,0.9992266893386841,957.3864135742188,718.2340087890625,0.9953312277793884,803.3600463867188,726.45751953125,0.9980894923210144,981.9057006835938,893.185546875,0.9800194501876831,775.9827270507812,895.3034057617188,0.9884958267211914
91,3.027296849087894,945.0950317382812,292.30499267578125,0.9575430750846863,956.4229125976562,373.6604309082031,0.9839357137680054,827.6371459960938,375.1615295410156,0.9976645708084106,932.6821899414062,577.4652099609375,0.9983008503913879,838.382080078125,581.1572875976562,0.9993025064468384,961.4732666015625,723.979736328125,0.995782732963562,807.7294921875,733.8012084960938,0.9982794523239136,978.7855834960938,895.1010131835938,0.9814421534538269,776.1665649414062,901.6381225585938,0.9893675446510315
92,3.060563847429519,940.0814819335938,290.76153564453125,0.9750367999076843,962.250244140625,371.6752624511719,0.9898456335067749,832.6360473632812,372.9433898925781,0.99800044298172,932.71533203125,575.0676879882812,0.998588502407074,837.8679809570312,578.7440795898438,0.9993274211883545,962.6290283203125,729.1394653320312,0.9963333606719971,808.7010498046875,740.95263671875,0.9982866644859314,980.3834838867188,895.2268676757812,0.9831814169883728,778.4276733398438,906.6820678710938,0.9895371198654175
93,3.0938308457711443,934.532958984375,295.4655456542969,0.9716740846633911,961.7257690429688,378.5007019042969,0.9919456839561462,824.7272338867188,372.03289794921875,0.9969417452812195,933.3032836914062,587.6412353515625,0.998563826084137,835.7542114257812,588.5020141601562,0.9990476965904236,961.1539916992188,734.965087890625,0.9960428476333618,808.24951171875,740.4525146484375,0.9974151849746704,981.1638793945312,900.3030395507812,0.9809936285018921,780.1701049804688,899.445556640625,0.985412061214447
94,3.1270978441127695,942.5530395507812,304.202392578125,0.9385017156600952,954.21533203125,381.429931640625,0.9858289957046509,826.070068359375,376.49066162109375,0.9967980980873108,930.2313232421875,586.3762817382812,0.9987936019897461,837.797607421875,588.0762329101562,0.9993839263916016,960.8992919921875,733.6435546875,0.9971066117286682,816.0743408203125,742.9559326171875,0.9985465407371521,980.6080322265625,899.62158203125,0.986871600151062,781.3649291992188,905.7626953125,0.9914319515228271
95,3.1603648424543946,933.52099609375,319.7384948730469,0.9299900531768799,959.286865234375,385.0679931640625,0.9884711503982544,828.764892578125,378.2524108886719,0.9949315190315247,930.3462524414062,588.7648315429688,0.9988038539886475,836.546875,589.4042358398438,0.9991455078125,964.2495727539062,742.0206298828125,0.996826171875,813.1796875,749.3397216796875,0.9977941513061523,985.4978637695312,906.54443359375,0.9843394756317139,784.1876831054688,913.0636596679688,0.9874880313873291
96,3.19363184079602,946.5989379882812,298.3672790527344,0.9804394841194153,966.1058959960938,381.3509521484375,0.9910721182823181,832.1907348632812,379.9249267578125,0.9980049729347229,931.1248168945312,586.7653198242188,0.998504638671875,834.4425659179688,590.1198120117188,0.9992327690124512,964.79736328125,736.6851196289062,0.9961632490158081,811.07666015625,749.0751342773438,0.9980702996253967,980.7057495117188,904.2696533203125,0.9826180338859558,780.0062255859375,916.4718017578125,0.988612711429596
97,3.2268988391376454,941.1848754882812,297.32110595703125,0.9799488186836243,969.2417602539062,387.51263427734375,0.9934707880020142,837.7626342773438,376.5150146484375,0.9972010850906372,927.60595703125,583.3218383789062,0.9986622333526611,832.5674438476562,583.195068359375,0.9990501999855042,967.78662109375,724.6066284179688,0.9965672492980957,815.5718994140625,733.9325561523438,0.9976295232772827,986.6904296875,904.002685546875,0.9831883311271667,782.9886474609375,914.4512329101562,0.9866472482681274
98,3.2601658374792706,942.6641845703125,303.2295227050781,0.9626882076263428,967.5015258789062,388.53765869140625,0.9913707971572876,840.4911499023438,377.6893615722656,0.9962939620018005,929.383544921875,583.014404296875,0.9987620115280151,836.782470703125,582.3723754882812,0.9991200566291809,965.9276733398438,729.1380615234375,0.9968103766441345,814.8402709960938,737.3771362304688,0.9977806210517883,988.913818359375,906.9640502929688,0.9840217232704163,780.6649169921875,915.4340209960938,0.9872490763664246
99,3.2934328358208957,947.876220703125,309.9714660644531,0.9505307674407959,968.630126953125,391.0934143066406,0.987122118473053,838.6156005859375,382.9457702636719,0.996401309967041,932.4899291992188,595.1146240234375,0.9984923601150513,838.141845703125,595.9893188476562,0.9991328120231628,964.134033203125,726.9991455078125,0.9962134957313538,814.2122192382812,736.6182861328125,0.997861921787262,983.7832641601562,908.8980102539062,0.9824984073638916,779.796630859375,917.0048217773438,0.9877024292945862
100,3.326699834162521,951.6177978515625,304.8164978027344,0.9474027156829834,971.272216796875,398.96612548828125,0.9860536456108093,830.8932495117188,382.6079406738281,0.9940881729125977,937.45263671875,598.2402954101562,0.9975023865699768,835.3333740234375,597.2386474609375,0.9983646273612976,963.7577514648438,733.9471435546875,0.9936502575874329,809.8779296875,742.6273193359375,0.9959242343902588,979.0287475585938,912.7937622070312,0.9706125259399414,773.8348388671875,916.69287109375,0.9774488806724548
101,3.359966832504146,954.1646728515625,304.9181823730469,0.9456961750984192,970.3796997070312,398.9685974121094,0.982282817363739,830.1331787109375,383.8973693847656,0.993300199508667,938.2696533203125,606.3019409179688,0.9965794682502747,836.2695922851562,606.2103881835938,0.9978860020637512,964.948486328125,735.1777954101562,0.9917620420455933,812.0224609375,745.0191650390625,0.9950049519538879,980.45166015625,914.2676391601562,0.9654815793037415,774.9937744140625,918.8490600585938,0.9743057489395142
102,3.3932338308457712,940.8065185546875,311.13958740234375,0.9740527868270874,966.950927734375,404.4950866699219,0.9914865493774414,834.5108642578125,389.3464050292969,0.9971375465393066,928.976806640625,604.6727294921875,0.9985511898994446,832.6837158203125,603.3344116210938,0.999096155166626,961.9692993164062,738.687744140625,0.9962271451950073,811.6802368164062,748.6483764648438,0.9977173805236816,983.7724609375,909.0066528320312,0.9824528694152832,781.140380859375,921.92578125,0.9871201515197754
103,3.4265008291873964,952.7144165039062,322.25701904296875,0.932622492313385,968.594970703125,408.0406799316406,0.9822791814804077,832.7479858398438,388.8987121582031,0.9935838580131531,939.2986450195312,602.21484375,0.997087299823761,839.8386840820312,599.99462890625,0.9982352256774902,968.3925170898438,725.177001953125,0.9930226802825928,816.8580932617188,730.318115234375,0.9958462119102478,987.107177734375,912.7780151367188,0.9695966839790344,784.5870361328125,912.8411865234375,0.977837085723877
104,3.4597678275290216,956.9771118164062,321.8068542480469,0.9435334801673889,972.3109741210938,406.74786376953125,0.9845752716064453,833.5960693359375,389.8975524902344,0.9947998523712158,938.62353515625,599.246337890625,0.9974767565727234,837.1309204101562,598.3728637695312,0.9985155463218689,971.33154296875,736.0021362304688,0.9931740164756775,815.3873291015625,744.5841674804688,0.9960581064224243,987.3944702148438,916.1240844726562,0.9672113060951233,777.3153686523438,920.1189575195312,0.9764261841773987
105,3.4930348258706467,957.9381103515625,322.888427734375,0.9416869878768921,972.7230834960938,408.79595947265625,0.9842978119850159,839.8145141601562,392.76837158203125,0.9946222305297852,938.2015380859375,603.4551391601562,0.9974721074104309,840.9281616210938,603.5537109375,0.998502254486084,967.394775390625,735.3580322265625,0.9933109283447266,818.7898559570312,748.2850341796875,0.9961154460906982,988.7360229492188,915.9483642578125,0.9685056209564209,776.3995971679688,925.7998046875,0.9771694540977478
106,3.526301824212272,960.0010986328125,346.9492492675781,0.9312052726745605,975.6273803710938,414.000732421875,0.9807718396186829,835.6026000976562,397.5201416015625,0.9932602047920227,941.52978515625,602.8232421875,0.9970302581787109,840.0260620117188,603.0381469726562,0.9982089996337891,969.9098510742188,726.533447265625,0.9929962754249573,818.1066284179688,740.2196655273438,0.9958181977272034,989.1868286132812,911.9686889648438,0.9692920446395874,783.9650268554688,922.6056518554688,0.9773968458175659
107,3.5595688225538975,958.8524780273438,340.53076171875,0.9631129503250122,979.0918579101562,415.39300537109375,0.9846171140670776,833.7942504882812,403.2136535644531,0.994927167892456,944.2659912109375,614.7460327148438,0.9963012933731079,839.3360595703125,617.10302734375,0.9978364109992981,979.2656860351562,724.662109375,0.9906601309776306,820.0382080078125,740.827880859375,0.9946224689483643,989.1043090820312,912.7490844726562,0.9598662257194519,783.6143188476562,926.7444458007812,0.9710162878036499
108,3.5928358208955227,952.3784790039062,355.17095947265625,0.9759397506713867,981.2063598632812,421.0862731933594,0.9910165071487427,836.2003784179688,406.0544128417969,0.9953706860542297,941.303466796875,615.897216796875,0.9970115423202515,837.150146484375,617.06591796875,0.9978154897689819,978.8236694335938,725.329345703125,0.9919143915176392,821.1504516601562,740.91455078125,0.9942235350608826,987.1929931640625,914.61279296875,0.9618264436721802,785.9716796875,929.2906494140625,0.9686158895492554
109,3.626102819237148,954.7592163085938,358.861083984375,0.9700050950050354,983.4183349609375,419.09271240234375,0.9899426698684692,839.5985107421875,407.8841857910156,0.9948563575744629,946.0188598632812,623.2979736328125,0.9970334768295288,842.9994506835938,625.1181640625,0.9978348612785339,984.4509887695312,731.9746704101562,0.9916227459907532,823.5955810546875,746.9564208984375,0.9940208792686462,990.215576171875,915.9998168945312,0.960589587688446,788.9302368164062,931.392578125,0.9675897359848022
110,3.659369817578773,969.9583740234375,352.40350341796875,0.9722571969032288,985.3819580078125,424.077392578125,0.9846577048301697,841.6469116210938,412.0593566894531,0.9949678778648376,946.7208862304688,623.2220458984375,0.9950403571128845,843.1990356445312,625.2139892578125,0.9970883727073669,984.9847412109375,737.62646484375,0.9870482087135315,822.3232421875,752.6922607421875,0.9924553632736206,992.4869384765625,914.1304321289062,0.9472220540046692,784.1682739257812,928.7927856445312,0.9613423347473145
111,3.692636815920398,986.1084594726562,345.4412841796875,0.960953414440155,992.5122680664062,423.2727355957031,0.9814862608909607,851.677734375,410.68243408203125,0.9952125549316406,948.506103515625,616.8930053710938,0.9959208965301514,846.5739135742188,618.4879760742188,0.9978493452072144,981.4321899414062,745.9227905273438,0.9893107414245605,819.2122192382812,762.6954345703125,0.9943245053291321,998.511474609375,916.1635131835938,0.9546048045158386,776.6023559570312,932.7762451171875,0.9684669375419617
112,3.7259038142620233,988.3282470703125,352.002685546875,0.9660729169845581,999.9789428710938,433.91729736328125,0.9809191823005676,859.519287109375,416.9808654785156,0.9958041310310364,955.9072875976562,624.6326293945312,0.9954278469085693,854.0186157226562,624.6849975585938,0.9977783560752869,988.688232421875,741.607177734375,0.9880250096321106,828.5086669921875,756.4342041015625,0.994195282459259,994.9193725585938,918.3268432617188,0.9507798552513123,780.4583740234375,934.2733764648438,0.9678244590759277
113,3.7591708126036485,992.6701049804688,349.7065734863281,0.9263290762901306,1004.8279418945312,429.8546447753906,0.9731006026268005,866.9654541015625,418.25079345703125,0.9939006567001343,953.9990844726562,620.1264038085938,0.9953378438949585,855.1705322265625,621.5626831054688,0.9976919889450073,986.5316162109375,746.4254760742188,0.987151026725769,833.7755126953125,762.0337524414062,0.9936624765396118,992.0270385742188,917.9112548828125,0.9448511600494385,781.874267578125,933.4542846679688,0.9633643627166748
114,3.7924378109452737,1006.5667114257812,354.1055603027344,0.8861887454986572,1010.0213012695312,435.5320129394531,0.9652431607246399,873.2594604492188,418.3109436035156,0.9926549196243286,954.5820922851562,620.801513671875,0.9953670501708984,856.0557861328125,620.58935546875,0.9977565407752991,987.7989501953125,748.9125366210938,0.9867245554924011,833.99853515625,765.09521484375,0.9935291409492493,997.69580078125,919.3450927734375,0.940371036529541,780.3132934570312,937.4876098632812,0.960350513458252
115,3.825704809286899,1008.8875122070312,354.547119140625,0.9220904111862183,1012.2473754882812,434.0325622558594,0.9699743986129761,883.14208984375,415.18377685546875,0.9937894940376282,952.7510375976562,601.0113525390625,0.9957091808319092,859.0650024414062,599.5618896484375,0.9979444146156311,995.1993408203125,735.743408203125,0.989380955696106,844.082763671875,748.9346923828125,0.9949361085891724,996.3410034179688,914.9594116210938,0.9550403356552124,780.2413330078125,930.2462768554688,0.9708985090255737
116,3.858971807628524,1030.21484375,356.7829284667969,0.9356885552406311,1017.9329223632812,436.320556640625,0.9638687968254089,888.049072265625,414.6429748535156,0.9950017333030701,955.976318359375,606.09326171875,0.9944770932197571,861.7167358398438,603.891357421875,0.9977948665618896,999.950927734375,735.4461059570312,0.9870131611824036,846.8694458007812,746.3424682617188,0.9947552680969238,1000.7333374023438,917.9672241210938,0.9495931267738342,784.2090454101562,929.3441162109375,0.9703474640846252
117,3.8922388059701496,1039.656005859375,359.52044677734375,0.8924990892410278,1028.92236328125,441.7164001464844,0.9485796093940735,889.82958984375,421.6954650878906,0.9950153231620789,975.8038330078125,619.5225830078125,0.9954147338867188,875.2124633789062,619.6307983398438,0.9984734654426575,1025.6304931640625,741.0245971679688,0.9883803129196167,859.6569213867188,762.1900634765625,0.9961549639701843,1005.2216186523438,908.77001953125,0.954352855682373,779.0938110351562,937.9497680664062,0.9760972261428833
