frame,time_s,knee_angle_deg,torso_lean_deg,jitter_px,knee_angle_smooth,torso_lean_smooth,jitter_smooth
50.0,1.6633499170812605,174.4451141357422,6.629134455832868,9.06438622458202,174.1664598253038,5.74353281656901,6.593779272503323
51.0,1.6966169154228856,173.6810760498047,6.035814351647214,2.3147729244285746,174.08721923828125,5.8117612202962246,6.101688332027859
52.0,1.7298839137645108,173.38926696777344,5.827225011197516,1.947402907413553,174.31292046440973,5.9289793438381615,6.3218578232659235
53.0,1.763150912106136,173.19834899902344,5.390323921929018,4.6523245839894045,174.37514071994354,6.075572066836888,5.244605435265435
54.0,1.7964179104477613,174.50013732910156,5.262573556732876,6.509633880126764,174.35626559787323,6.086433622572157,5.066581938001844
55.0,1.8296849087893865,175.2836151123047,6.650964517840438,2.7039954406438786,174.4471520317925,5.958479828304714,5.469402419196234
56.0,1.8629519071310117,175.92539978027344,7.065793267695381,6.394257592629807,174.33578660753037,6.013882742987738,5.7281835609012175
57.0,1.8962189054726368,174.96241760253906,6.44882566609775,6.887841138076213,174.5012749565972,6.018071969350179,5.73026344511244
58.0,1.929485903814262,173.82101440429688,5.467246921077562,5.124622533235247,174.88417392306857,5.9245201216803665,6.081411573621962
59.0,1.9627529021558874,175.26309204101562,5.477550671997203,12.689770973608434,174.86671278211804,5.881604088677301,6.077922079298231
60.0,1.9960199004975125,172.6787872314453,6.534440533834428,4.643803263528209,174.9571007622613,5.547743558883668,6.8367211288876
61.0,2.0292868988391377,174.878662109375,5.864928446516647,1.9661218638832703,174.95714484320746,5.352475033866035,6.5474685298071975
62.0,2.062553897180763,176.64443969726562,4.548357353200871,7.8126580138916015,174.88491821289062,5.259034130308364,6.713597006267972
63.0,2.095820895522388,174.34298706054688,4.876329313560634,6.478228495462213,175.04239400227866,5.186508099238078,6.945647954940796
64.0,2.129087893864013,176.09710693359375,3.6462199783113216,9.533186565567277,174.80112033420139,5.164849625693426,7.462996456358168
65.0,2.1623548922056384,175.92579650878906,5.308376147530036,3.7909841678656577,174.80291748046878,4.929876936806572,7.4163854122161865
66.0,2.1956218905472635,174.3123779296875,5.607857667701975,8.382997261086139,174.58047146267361,4.772553894254896,7.537681261698404
67.0,2.228888888888889,175.23829650878906,4.81451278034374,7.213080991491937,174.13974168565537,4.847993612289429,7.087298234303793
68.0,2.2621558872305143,173.0916290283203,5.282624238935136,17.345906914049824,174.2799360487196,4.8220226764678955,8.731613000233967
69.0,2.2954228855721395,172.69496154785156,4.419686159040219,4.224303508272963,174.05269538031683,5.222141053941515,8.055885235468546
70.0,2.3286898839137646,172.87664794921875,4.449020991506783,3.0577845337260867,173.15199279785156,5.419980102115207,9.17214110162523
71.0,2.36195688225539,172.67787170410156,5.227314848964342,3.7592105214177427,171.62970648871527,6.038364781273735,8.973941617541842
72.0,2.395223880597015,175.604736328125,4.642590947391502,21.277061364254997,170.27757093641495,6.703401459587944,9.653801997502644
73.0,2.42849087893864,174.05194091796875,7.24728549152743,3.4516369141208845,169.40622626410592,7.282946056789822,7.972625229093763
74.0,2.4617578772802653,167.81947326660156,7.088927859438791,13.837287295568002,168.61043972439234,7.9271991517808695,10.518171919716728
75.0,2.4950248756218905,160.61180114746094,11.173319896799986,6.5992021711635065,166.80921427408853,8.70070441563924,10.736135880152386
76.0,2.5282918739635156,163.06907653808594,10.799843247625185,13.331824552727337,165.47154066297742,9.319347222646078,11.176695850160385
77.0,2.5615588723051412,165.24952697753906,10.498525973233741,2.215316205707044,163.95119730631507,9.862655533684624,9.589883936776054
78.0,2.5948258706467664,165.5328826904297,10.217964402338218,27.13422319683779,162.4835781521267,10.27989117304484,9.587930070029364
79.0,2.6280928689883916,156.66561889648438,11.410567940042034,5.019460317652288,161.95025804307724,10.624508221944172,10.170011228985256
80.0,2.6613598673300167,160.63880920410156,10.795100098907335,7.72425010270054,162.5543501112196,10.243787447611489,10.551100439495508
81.0,2.694626865671642,161.92164611816406,9.532366068301657,6.995754376949563,162.4899190266927,9.790605386098225,9.925802363289726
82.0,2.727893864013267,160.84336853027344,11.00240583258034,3.4340522242217557,162.89267306857636,9.22242800394694,10.87353385819329
83.0,2.761160862354892,163.01959228515625,10.190480839935827,19.07601651325879,163.15597703721787,8.499698877334593,7.920803407828014
84.0,2.7944278606965174,166.0486297607422,7.746832668468631,10.029004720511042,165.08986409505206,7.596322059631346,9.796932399272919
85.0,2.8276948590381425,162.48919677734375,6.721204334196845,7.704141470928694,166.79311455620658,6.506345437632666,9.110789292388493
86.0,2.8609618573797677,168.8743133544922,5.38492916767173,10.744899392228415,168.63252258300778,5.6341700487666655,9.481688174936508
87.0,2.8942288557213933,167.90261840820312,3.7134020151663454,0.5596498970371624,170.1676567925347,4.613500720924801,9.601742446422577
88.0,2.9274958540630185,174.0706024169922,3.2801768777303955,21.904620278603307,171.51149325900604,3.858885414070553,8.065046595202551
89.0,2.9607628524046437,175.9680633544922,0.9853106058777583,1.5489623097623846,172.638919406467,3.2581805586814876,7.758955869409772
90.0,2.994029850746269,178.476318359375,1.682787268037921,10.333844487280388,174.02992757161456,2.6986516912778216,8.220692548486921
91.0,3.027296849087894,174.65957641601562,1.8163821473201007,4.514540708870977,174.69776746961807,2.4247418840726214,9.023566159937117
92.0,3.060563847429519,175.11412048339844,3.3989434918161896,5.245754593135017,175.23791334364148,2.512447522746192,11.745290411843193
93.0,3.0938308457711443,176.19546508789062,2.34048909242065,7.274188414523117,174.80116102430554,2.885396354728275,9.924134016036986
94.0,3.1270978441127695,175.00827026367188,1.6854444635727683,11.859771771077728,174.50739542643225,3.440585003958808,10.428781721327038
95.0,3.1603648424543946,174.88487243652344,2.919741026633177,17.97076190727532,173.8625776502821,3.811065501636929,10.227430767483181
96.0,3.19363184079602,172.76393127441406,4.502752610150066,25.055167727139864,173.77932908799914,4.060368869039747,10.433559735616047
97.0,3.2268988391376454,170.13983154296875,6.636716581880832,5.514213534138781,173.57241651746958,4.06709971692827,10.133909675810072
98.0,3.2601658374792706,173.3241729736328,5.982008481326921,6.090791724298324,173.26899210611978,4.416963219642639,10.962986495759752
99.0,3.2934328358208957,172.67295837402344,5.017111560558122,8.521685332770963,172.9775170220269,4.5781609482235375,11.455340570873684
100.0,3.326699834162521,173.91033935546875,4.060112317635904,6.369701510827436,172.6175571017795,4.731573846605089,9.934855805502997
101.0,3.359966832504146,173.2519073486328,3.459520950486819,2.548904081652473,172.78377956814234,4.754648844401042,7.311707218488056
102.0,3.3932338308457712,173.4646453857422,5.489260881284741,14.735880250520513,173.10317145453558,4.495391262902154,9.382250295745001
103.0,3.4265008291873964,172.38499450683594,3.1362241411701164,16.290958223903772,172.21512349446613,4.28110573026869,9.429990490277607
104.0,3.4597678275290216,171.64523315429688,4.300457175193748,4.286399382908285,171.207773844401,4.332846058739555,10.261775374412535
105.0,3.4930348258706467,174.2599334716797,4.710427822611387,1.446830809355549,169.91981167263452,4.394189410739474,10.041970875528124
106.0,3.526301824212272,173.0143585205078,4.303398268016093,24.149100469815146,168.88523864746094,4.58124730322096,11.593656659126282
107.0,3.5595688225538975,165.3317413330078,4.053438772940387,6.5204533362159,168.6573452419705,4.746311955981785,11.910432510905796
108.0,3.5928358208955227,163.6068115234375,5.48277484703776,16.007749799048938,167.98838975694443,5.185890621609158,10.869961539904278
109.0,3.626102819237148,162.3186798095703,4.6122026327669845,4.391460921597532,167.51569790310327,5.712578349643284,10.93942881955041
110.0,3.659369817578773,163.9407501220703,5.143041918122864,16.514077086301914,166.90767076280378,6.368804454803467,12.398252010345459
111.0,3.692636815920398,171.41360473632812,6.974842431543239,17.586863186451435,165.78136189778647,7.377281453874376,9.977511114544338
112.0,3.7259038142620233,166.36439514160156,7.09243207047731,6.926719633422339,165.3522457546658,8.461986859639484,11.635705656475489
113.0,3.7591708126036485,167.39100646972656,9.04064687926849,4.9116046977108425,163.9253946940104,8.988241407606337,10.94929273923238
114.0,3.7924378109452737,168.78768920898438,10.616463156053152,14.576239422663752,164.12179056803387,9.774210082160101,11.585580375459458
115.0,3.825704809286899,162.87757873535156,13.379691433506933,2.362433168064216,162.33297051323783,10.596248573727078,15.721531523598564
116.0,3.858971807628524,161.46969604492188,13.81578778113406,21.444204673680648,159.1295996771918,11.537154833475748,17.443358500798542
117.0,3.8922388059701496,150.76515197753906,10.219065732607762,9.83003298448574,157.4148288302951,12.533384641011555,20.171189811494614
118.0,3.9255058043117748,164.08624267578125,11.685920532056754,10.118049636812712,155.84342278374564,13.444472418891056,21.53903714815775
119.0,3.9587728026534,147.84136962890625,12.541388552911405,53.73763510518939,155.02406141493054,14.837684631347654,22.652491437064274
120.0,3.992039800995025,142.58326721191406,15.442998808585758,33.08330386106448,154.60308498806424,15.48917187584771,27.82157378726535
121.0,4.02530679933665,150.93145751953125,16.058499768298937,31.47720158100805,154.76554361979169,16.721291648017036,28.608597119649254
122.0,4.058573797678275,153.24835205078125,17.240437392064656,17.222230457841356,155.74924553765192,18.973014301723904,30.247593773735893
123.0,4.091840796019901,161.41343688964844,23.155373032264865,24.5973290525704,154.33497789171008,21.723866674635147,33.07303576999241
124.0,4.125107794361526,159.0887908935547,19.243077033236133,48.88417398216737,153.93197631835935,24.233681996663407,29.993798361884224
125.0,4.158374792703151,162.93182373046875,24.904865714454125,28.527415000665144,153.18439229329425,26.366408242119682,28.54826863606771
126.0,4.191641791044776,159.61846923828125,30.484568743209547,24.581002741444266,154.8551720513238,28.27928331163194,27.79520712958442
127.0,4.224908789386402,151.3578338623047,36.443592639870054,35.54702765463444,153.064949883355,31.486125946044915,29.588554594251846
128.0,4.258175787728026,144.21435546875,35.129724508656224,26.024499738378214,153.0944535997179,34.426559872097435,31.060301250881622
129.0,4.291442786069652,135.85501098632812,34.63753438884683,20.07353859538525,151.16114298502603,37.54078038533528,30.101715299818245
130.0,4.324709784411277,165.96847534179688,33.27437559050149,24.699648098970993,146.91825951470267,40.37815729777017,29.011198679606117
131.0,4.357976782752902,137.1363525390625,46.10202103389849,33.362357574886374,144.74894120958118,43.246295505099816,28.89638837178548
132.0,4.391243781094527,161.67897033691406,49.61927770663892,37.843047827587995,142.58971913655597,45.373214297824426,25.75922505060832
133.0,4.424510779436153,141.68899536132812,47.271059701711046,40.256901490971266,142.13845231797958,47.46512985229492,23.93695942560832
134.0,4.457777777777778,124.7458724975586,50.44125833084306,18.712764668521025,141.25803968641492,49.63144175211588,22.046758678224354
135.0,4.491044776119403,140.0946044921875,56.29781266165172,23.547709834355295,137.23078409830728,51.757117377387154,20.681518263287018
136.0,4.524311774461029,131.92483520507812,55.58585954030738,7.312557698087397,135.9493925306532,52.95952775743273,18.885813527637062
137.0,4.557578772802653,140.1529541015625,53.95696691005723,9.624109221985272,132.94579654269748,53.94370524088542,15.342159615622627
138.0,4.590845771144279,127.9312973022461,54.13434280602109,3.0617312085530166,130.36568874782986,54.60400178697374,11.214230961269802
139.0,4.624112769485904,129.72317504882812,52.40545545633689,12.412484554410096,131.52161916097003,55.0579096476237,10.583103179931639
140.0,4.657379767827529,125.60382843017578,56.923714648326005,17.201014960695026,132.93467627631293,55.28518973456489,8.536343733469645
141.0,4.690646766169154,134.6466064453125,58.47687352067071,5.950162767042354,132.01446024576822,55.19297324286567,8.748999383714464
142.0,4.72391376451078,118.46802520751953,53.2137281741628,3.105542922183822,133.12750583224826,55.01330693562825,8.350124465094671
143.0,4.757180762852405,135.1492462158203,54.52642683674722,13.032614498860477,136.61877017550998,54.79210789998372,8.356697797775267
144.0,4.79044776119403,152.81211853027344,58.34333333150471,5.12687545899193,139.8408516777886,54.85917748345268,7.780010196897718
145.0,4.8237147595356555,123.64289093017578,54.75591392623436,9.226458084234707,143.26925659179688,54.56532457139757,6.252373642391628
146.0,4.85698175787728,150.1703643798828,52.33996912362403,6.034234804653977,145.96955871582028,54.0229746500651,5.860502693388197
147.0,4.890248756218906,159.35267639160156,52.14355270274556,3.120891186254366,150.37184736463757,54.125411139594185,6.148851659562852
148.0,4.923515754560531,158.72190856933594,53.00908322063507,7.222295585571522,149.25550333658853,53.59517457750108,5.091147979100545
149.0,4.956782752902156,156.45947265625,54.2790372581811,3.4522864028199476,149.2750447591146,52.60765753851996,4.968134217792087
150.0,4.990049751243781,158.94932556152344,53.595725709085514,2.423324417543245,152.8374523586697,52.130240122477204,4.339574151568942
151.0,5.0233167495854065,158.088623046875,54.135657672465776,5.700683816015333,153.0655000474718,51.997742123074005,3.852957354651557
152.0,5.056583747927031,125.1021499633789,49.75429949941735,3.5132814951729685,151.72005462646484,51.833923763699,3.6835377746158176
153.0,5.089850746268657,152.9879913330078,49.45568242904264,4.0197515385600955,149.69088490804037,51.398154364691834,3.0822253359688654
154.0,5.1231177446102825,155.70455932617188,50.45915669230543,3.569417901017804,146.2313927544488,50.627906375461144,2.945073962211609
155.0,5.156384742951907,152.22279357910156,51.1474886964076,1.6546838731631444,144.1952429877387,50.04890441894531,2.8563195599450006
156.0,5.189651741293533,147.24366760253906,50.66918573178232,1.596114851701943,139.79469553629554,49.38171386718749,2.3386039071612887
157.0,5.2229187396351575,140.45938110351562,49.0871569443223,1.8104837688489113,139.1595238579644,48.98359807332357,2.4038720793194237
158.0,5.256185737976783,125.32404327392578,47.34680616236436,2.2179241288800298,135.7385567559136,48.64767456054688,2.895629048347473
159.0,5.289452736318408,140.6239776611328,48.38470764296612,1.624534783344365,131.4091110229492,48.15657594468858,2.992388314670986
160.0,5.3227197346600335,118.48369598388672,48.13094462933988,1.0412427540828384,129.05813683403863,47.45817099677191,4.03232557243771
161.0,5.355986733001658,119.38560485839844,46.17125582043451,4.100694976182723,125.01144324408637,46.75250837537977,5.238863375451829
162.0,5.389253731343284,122.19928741455078,46.432368063722315,8.445564591794374,126.08765580919052,46.14339701334635,5.850092119640773
163.0,5.422520729684909,116.73954772949219,46.03926709109613,4.440251117569693,125.76424407958982,45.59277131822374,6.095572710037231
164.0,5.455787728026534,131.06402587890625,44.861844618830595,11.014118906640538,123.83238389756944,44.760804494222,6.462806079122754
165.0,5.48905472636816,110.82342529296875,44.31822104215411,12.454955317702519,116.32292514377171,41.26835293240018,26.13498645358615
166.0,5.522321724709784,150.14529418945312,43.60515677832032,7.311542543315215,116.01513163248698,40.53600777520074,49.114130814870194
167.0,5.55558872305141,122.41333770751953,42.39117504841934,4.427249259270234,114.70786709255644,39.83540895250108,48.36948770946926
168.0,5.588855721393035,123.23723602294922,40.89700788512365,4.929634894983576,114.36617024739584,38.88710572984483,49.85320541593763
169.0,5.62212271973466,50.89856719970703,16.698879309685566,178.09087152938446,116.0457051595052,38.10010104709201,50.817433410220666
170.0,5.655389718076285,116.61546325683594,39.58015224569599,210.91299738271314,116.9372338189019,36.822416093614365,51.758510430653885
171.0,5.688656716417911,110.43390655517578,40.12698029916883,1.7437763434410436,113.95101420084636,35.73747465345594,53.15045425626967
172.0,5.721923714759535,113.66427612304688,37.5045401796147,17.79370994513221,116.48419952392578,34.47741974724663,56.01119560665554
173.0,5.755190713101161,146.17984008789062,37.778801376504944,19.692171491349338,118.88651360405817,33.40671899583604,56.56463199191623
174.0,5.788457711442787,118.84718322753906,32.81905596499774,20.92464737281783,129.26141781277127,34.926746156480576,37.34150605731541
175.0,5.821724709784411,123.26931762695312,33.84068241879329,19.839037114494644,132.56681399875217,33.61583476596408,15.196538554297552
176.0,5.854991708126037,145.21200561523438,31.050679718936674,30.173921491000186,136.2862582736545,31.88982666863335,17.242929299672443
177.0,5.888258706467662,144.85806274414062,31.26069951836844,9.910562258138945,138.9277106391059,30.406245337592228,17.825007173750134
178.0,5.921525704809287,144.272705078125,30.37912397177228,5.0827329102310035,135.70687527126736,28.90204366048177,17.064952055613198
179.0,5.954792703150912,146.36402893066406,27.781948834440875,11.608287165750236,136.58888329399954,27.756561703152123,15.933900038401283
180.0,5.988059701492538,143.90890502929688,24.592906226696016,20.161292740900524,137.57737816704645,25.95350646972656,17.06107589933607
181.0,6.021326699834162,137.43734741210938,24.152307800421603,23.03241196598805,137.57515377468533,24.457561069064667,14.735163635677758
182.0,6.054593698175788,117.19232177734375,24.24098649700382,12.851675306748339,136.6978480021159,22.342064751519096,16.772701316409638
183.0,6.087860696517414,126.7852554321289,22.509718969263833,10.745180213373803,135.88558197021484,20.324521382649735,19.346664534674748
184.0,6.121127694859038,132.165771484375,17.613185562508235,29.98361949184085,134.840946621365,18.595553080240883,21.19556617736816
185.0,6.154394693200664,145.19198608398438,17.58717205960183,9.240711046309844,134.06910281711154,17.220922682020397,22.094133800930443
186.0,6.187661691542289,136.96231079101562,12.221233269599674,28.248401534397296,134.01632097032336,15.895247777303055,22.673688252766922
